Type1,Type2,Type3,Type4,Type5
3.898348874598071,3.9229,3.780583333333333,3.8028333333333335,3.8689999999999998
19.050327974276527,26.237000000000002,24.334750000000003,29.599833333333336,18.641
1.5541639871382638,1.6863499999999998,1.6392500000000003,1.7233333333333334,1.5661428571428573
0.11974598070739549,0.14714999999999998,0.13758333333333336,0.157,0.12485714285714286
13.879554662379421,15.3751,14.431333333333335,15.575833333333335,13.513142857142858
146.5176848874598,261.45,217.41666666666666,300.1666666666667,100.0
13909.78617363344,18577.4,15482.0,18603.0,12908.42857142857
