Type1,Type2,Type3,Type4,Type5
5.449719626168225,5.677727272727273,6.153888888888889,5.819166666666667,6.047272727272727
7.258099688473521,7.779090909090908,9.362777777777778,7.905833333333334,7.922727272727273
1.4504984423676013,1.4613636363636362,1.538333333333333,1.4400000000000002,1.457272727272727
0.13221183800623051,0.1222727272727273,0.1338888888888889,0.11833333333333333,0.11545454545454546
6.667632398753894,6.960000000000002,8.298333333333334,7.637499999999999,7.693636363636363
206.3103738317757,263.3902272727273,376.0361111111111,299.88166666666666,319.53000000000003
9424.127725856697,10641.068181818182,14081.611111111111,10937.333333333334,11245.272727272728
