eeae72866c;Ralph Benjamin Ruijs;21/08/2018;Moving java modules into java subdirectory;8721;0;0
2d9596d440;Sarvesh Kesharwani;21/08/2018;[NETBEANS-1074] maven.jaxws module review 2nd donation;1;15;39
7fd26e5d80;Svatopluk Dedic;21/08/2018;[NETBEANS-1074] Module Review javascript2.model (#730);1;19;42
1fc7924236;Junichi Yamamoto;21/08/2018;[NETBEANS-1074] Module Review php.editor (#720);6;62;85
e4e94e35ca;Junichi Yamamoto;22/08/2018;[NETBEANS-1151] Fix unit test files of php.editor;5;63;49
74bd90269a;Svatopluk Dedic;22/08/2018;[NETBEANS-1074] Module review javascript2.jade (#728);2;33;79
8a5cc2b8c9;John McDonnell;22/08/2018;[NETBEANS-1163] Apisupport cluster move (#747);438;8;8
6f7d1a591f;John McDonnell;22/08/2018;[NETBEANS-1162] Javafx cluster move (#746);262;0;0
ad14311d97;John McDonnell;22/08/2018;[NETBEANS-1165] nb cluster move (#748);122;0;0
efea113668;Svatopluk Dedic;22/08/2018;[NETBEANS-1074] Module Review javascript2.requirejs (#735);2;21;44
dbb0212890;Sarvesh Kesharwani;23/08/2018;[NETBEANS-1074] Module Review performance.web;4;60;156
c218290733;Svata Dedic;23/08/2018;Support javadoc modules in cluster subdirectories;1;16;0
74367dcd6f;Thilina Ranathunga;23/08/2018;[NETBEANS-1170] Move profiler cluster-task-1 moving the modules to profiler folder;1246;0;0
0f9b33ac05;Vikas Prabhakar;24/08/2018;[NETBEANS-1074] Module Review websvc.core;4;59;156
81c479bb11;Jesse Glick;24/08/2018;Issue #271110 - Attempt to pass -DarchetypeRepository to 3.x maven-archetype-plugin;1;1;1
d4cdc8d010;Matthias Bläsing;24/08/2018;Allow GPL binaries if the usage is compile-time only;1;3;3
40ef759946;Matthias Bläsing;24/08/2018;Fix unittest after change of constructor for ModuleListParser.Entry (commit a979899);1;20;20
1e6dcbb740;Ralph Benjamin Ruijs;24/08/2018;Moving ide modules into ide subdirectory;9651;0;0
634fb4edd8;Ralph Benjamin Ruijs;24/08/2018;Rename ide to ide.etc to make room for the ide cluster;12;0;0
f4e52678bd;Sarvesh Kesharwani;24/08/2018;[NETBEANS-1074] Module Review j2ee.ejbcore;1;15;39
dbdc069a9a;Reema Taneja;24/08/2018;[NETBEANS-1074] Module Review websvc manager (#772);1;14;39
2497b7ab6f;Josh Juneau;24/08/2018;[NETBEANS-1074] Module Review glassfish.eecommon (#779);1;19;0
22f35cbd5c;Thilina Ranathunga;24/08/2018;[NETBEANS-1175] Move websvccommon cluster - task 1 moving the modules to websvccommon folder;120;0;0
4325e6ca36;Eppleton IT;25/08/2018;New methods in Instrumentation in JDK9 and newer;5;48;8
c09f0fd365;Eppleton IT;25/08/2018;There is no checkMemberAccess on JDK-11;1;0;2
8644c79935;Eppleton IT;25/08/2018;checkTopLevelWindow method is gone on JDK11. Attempting to use showWindowWithoutWarningBanner permission instead.;2;23;5
34f11b8ff2;Eppleton IT;25/08/2018;javax.annotation.Generated isn't available on JDK11. One NbBundleProcessor is enough;2;0;383
d52b9a3fe5;Matthias Bläsing;26/08/2018;Allow creation of external files at build time and enable supply of license information;1;35;28
67eae76787;Matthias Bläsing;26/08/2018;Fix findCrc2LicenseHeaderMapping after cluster folder reorganisation;1;42;47
2ca67a195e;Jan Lahoda;26/08/2018;Various cleanup;3;10;9
c46bcee9e4;Jan Lahoda;26/08/2018;Moving java.openjdk.project under the java directory.;39;0;0
05c389706c;Jan Lahoda;26/08/2018;Adding a project for the OpenJDK modules.;39;7390;0
cc0a5be8b1;Junichi Yamamoto;26/08/2018;[NETBEANS-1164] Move modules from php cluster into a subdirectory;2262;0;0
c45d89416a;Svata Dedic;27/08/2018;"Added support for missing"" modules in cluster";1;15;1
df6b1cf799;Svata Dedic;27/08/2018;Run tests using javac9, added exclusion as nbjavac is not distributed;1;10;1
9c04881326;Svata Dedic;27/08/2018;Package template has no content and should remain non-editable. See ValidateLayerConsistencyTest;1;2;1
6c2d92179c;Svata Dedic;27/08/2018;Excluded javahelp from linkage check - jhall is not distributed;1;4;0
43a1303a17;Svata Dedic;27/08/2018;Adjusted testsuite for the lowest supported JDK (= 6);1;1;1
5d3af16c2b;Eppleton IT;28/08/2018;Trust every shown dialog;1;3;1
4235babca7;Ralph Benjamin Ruijs;28/08/2018;[NETBEANS-1190] Add more icon sizes to NetBeans' MainWindow (#793);2;14;2
d1676ea104;Jan Lahoda;28/08/2018;Binding OpenJDK project to ergonomics.;1;1;0
1acd9c60ba;rtaneja;29/08/2018;[NETBEANS-1021] Hide use explicit parameters type hint if params syntax invalid;2;30;0
a494e81779;Gilberto Caetano de Andrade;29/08/2018;[NETBEANS-1074] Module Review web.el (#744);8;143;8
911a60029b;Josh Juneau;29/08/2018;[NETBEANS-1074] Module review glassfish.javaee (#815);1;18;38
80df40f8d6;Josh Juneau;30/08/2018;[NETBEANS-1074] Module Review glassfish.tooling (#818);1;17;38
f59a1e6584;Eppleton IT;31/08/2018;Presence of LambdaMetafactory is enough to turn on support for lamda functions;1;2;2
c272ea07b5;Jan Lahoda;01/09/2018;Do not bind background tasks to diagnostics, but run them actively.;3;22;7
ef11411a71;Matthias Bläsing;03/09/2018;[NETBEANS-857] Import WSDL XSD from Apache CXF sources;1;1;2
b2084d4444;Junichi Yamamoto;03/09/2018;[NETBEANS-946] PHP 7.3 support;4;48;0
4d6df7457e;Junichi Yamamoto;03/09/2018;[NETBEANS-946] PHP 7.3 support;21;3806;3516
ea9d500f9d;Matthias Bläsing;03/09/2018;Remove dependency on JAX-WS from derby module;2;12;14
a7ec2cd4a1;Matthias Bläsing;03/09/2018;Fix handling generated files - they need to be added to referencedBinaries;1;24;18
f53592f9e5;Matthias Bläsing;03/09/2018;Remove dependency on JAX-WS from db module;2;21;23
05dbc2c782;Vikas Prabhakar;03/09/2018;[NetBeans-1181]Disable hint 'Use var parameter types' for empty parameter list\;1;7;6
3c6113adbc;Junichi Yamamoto;03/09/2018;Fix ASTPHP5Scanner (Heredoc & Nowdoc syntaxes);1;1486;1401
db06981332;Eric Barboni;04/09/2018;remove unused javaee import;2;0;4
15b7119569;Sam Griff;04/09/2018;Correct various misspellings of the word 'success'.;15;23;23
36a1a61242;Svata Dedic;05/09/2018;Enforce public packages and friends for dependencies on bootstrap modules;3;147;47
68bdc8f7b3;Vikas Prabhakar;05/09/2018;Test cases for var lambda support;1;21;7
891a74d72a;arusinha;06/09/2018;[NETBEANS-862] Added auto-complete support for var keyword in JDK-11 Lambda Parameters;3;224;1
c19d17af89;Svata Dedic;06/09/2018;[NETBEANS-1147] Adapted fix for enabling host modules from jtulach:InstallNbJavacByErgonomics. Additional tests provided.;7;150;20
b928826de7;Svata Dedic;06/09/2018;Refactored staged processing of bootstrap modules from C-like to Java;1;57;50
aca31439e7;Eirik Bakke;07/09/2018;[NETBEANS-731] Hide menu bar in full screen mode. Automatically show it if the user moves the mouse to the top of the screen, or invokes a keyboard mnemonic.;3;385;0
10eae2faa2;Svata Dedic;07/09/2018;Revert autoupdate fix, will be part of PR#715;1;1;5
f7058b1164;Svata Dedic;07/09/2018;Cached fragment info, prevent manifest parsing;2;28;1
00587d5eb9;Matthias Bläsing;08/09/2018;[NETBEANS-643] Mercurial Annotate fails on file with spaces and leading dots;2;228;2
75c22a73b6;arusinha;09/09/2018;[NETBEANS-1074] Module Review j2eeapis;2;3;3
1bd8d11662;Sarvesh Kesharwani;10/09/2018;adding support for var type hint in enhanced for loop;6;347;41
4ba531e3f8;Jan Lahoda;11/09/2018;Avoid libs.lsp, avoid using lsp4j in SPI, adding test for navigator.;7;155;11
bfe5b10601;Thilina Ranathunga;11/09/2018;[NETBEANS-1180] Move enterprise cluster - task 1 moving the modules to enterprise folder;6621;0;0
4f55b048b5;Ralph Benjamin Ruijs;12/09/2018;Move the launcher from ide.etc to nb/ide.launcher. Removed the unused projectopener;12;0;2461
ab3ca59ad8;Geertjan Wielenga;12/09/2018;Update NewProjectWizardIterator.java;1;47;47
62c42a1a00;Thilina Ranathunga;12/09/2018;[NETBEANS-1174] Move webcommon cluster - task 1 moving the modules to webcommon folder;1552;0;0
79ec87cd91;Jan Lahoda;12/09/2018;Marking the SPI as under development, adding javadoc and arch.xml.;2;32;4
f5309be3e0;Eirik Bakke;13/09/2018;[NETBEANS-1249] Remove excessive spacing between menu items on Windows LAF;1;15;1
2213c17130;Jan Lahoda;13/09/2018;Make sure all cluster directories are always scanned, not only only those that are in the selected config.;1;2;1
8bebbe27f5;Jan Lahoda;13/09/2018;Preventing exception for FileObjects with null mime type.;1;4;0
962cb6731a;Svatopluk Dedic;13/09/2018;Relicensed leftover file, excluded cordova testing data (#872);1;14;39
c6304fc64a;Matthias Bläsing;13/09/2018;[NETBEANS-1248] Moving extide modules into extide subdirectory;71;0;0
42b224e1cd;Michal Hlavac;14/09/2018;[NETBEANS-1252] Fix shifted cursor in output window with GDK_SCALE=2;2;15;91
1f406aead8;Sarvesh Kesharwani;14/09/2018;[NETBEANS-1074] Module Review servletjspapi;1;1;1
5f9dff26f6;Chris2011;15/09/2018;[NETBEANS-59] - New clean commit for adding actions for split documents. And Changed line endings.;4;195;8
9f3ab04456;Matthias Bläsing;15/09/2018;[NETBEANS-1254] Move svnkit+hibernateweb modules into a subdirectory;6;0;0
b22cdd77ae;Jan Lahoda;15/09/2018;Fixing TreeUtilities.pathFor for for-each's expressions.;2;32;8
72a83d8cc5;Jan Lahoda;16/09/2018;An attempt to improve UI for download nb-javac when enabling Java support.;3;44;26
749e032f22;Eirik Bakke;17/09/2018;[NETBEANS-1261] Avoid a rendering artifact under Aqua tabs on Retina.;1;9;6
c5638c1eb7;Jaroslav Tulach;17/09/2018;Removing no longer needed hack in autoupdate.services;1;1;1
17fbf332bd;Junichi Yamamoto;18/09/2018;[NETBEANS-946] PHP 7.3 support (Flexible Heredoc and Nowdoc Syntaxes);9;3241;2696
02ed32f042;Reema Taneja;19/09/2018;[NETBEANS-263] navigate to impl icon not shown for interface;1;9;6
b7a074d205;Svata Dedic;20/09/2018;[NETBEANS-1147,NETBEANS-1298] Autoupdated fragment restarts only if its host is already ON;14;426;14
2b089470ed;Reema Taneja;20/09/2018;[NETBEANS-263] navigate to impl icon not shown for interface;1;14;3
d3f9a4c565;Junichi Yamamoto;20/09/2018;Move unit test data to the php73 directory;2;7;7
715d4a0e10;Matthias Bläsing;21/09/2018;Don't extract phpstubs to simplify license handling;1;3;8
d37e82540c;Jan Lahoda;22/09/2018;Limit directories that are scanned for module for the OpenJDK project;1;8;2
cfdd1edcc9;Jan Lahoda;23/09/2018;Determine source level as the highest RELEASE_ number in SourceVersion.;2;64;18
f7f663f42c;Jan Lahoda;23/09/2018;Removing a JDK10 workaround for unattributable anonymous classes.;1;0;16
427eb66a32;Jan Lahoda;23/09/2018;Read output in chunks, as that is more efficient, and to workaround a bug in ErrWriter.write(int).;1;4;3
e78e7c2653;Jan Lahoda;23/09/2018;MODULE_BOOT_PATH must be empty for OpenJDK modules.;1;8;9
b3e9adaf82;Junichi Yamamoto;23/09/2018;[NETBEANS-1276] PHPStan Support;11;1483;3
21008694df;arusinha;25/09/2018;[NETBEANS-804]: Support for JDK 11 classfiles changes;7;302;1
0cb65aee0f;Martin Entlicher;25/09/2018;Debugging of Graal languages as a future replacement of Nashorn.;70;11094;1
073c42c1cd;John McDonnell;25/09/2018;[NETBEANS-6] Adding Support for JUnit 5 (#892);15;773;100
03a7826cda;Junichi Yamamoto;25/09/2018;[NETBEANS-1285] Fix an incorrect error;1;5;0
657758e408;Jaroslav Tulach;25/09/2018;Make sure invokeWhenUIReady runnables are eventually invoked even in headless mode;3;68;2
969c2c7d53;Eppleton IT;25/09/2018;Enabling ko4j DOM inspector;4;0;0
dbc778cbcd;Eppleton IT;28/09/2018;libs.javafx needs one of its fragments, but the other ones have to stay disabled;1;2;3
65aa9b7de7;arusinha;28/09/2018;[NETBEANS-1224]: Adding Test Cases for the issue;1;2;3
228a758df6;Jan Lahoda;28/09/2018;For OpenJDK projects, register the expanded JDK as a Java Platform, unless already done.;1;37;0
630d76b78d;Sven Reimers;29/09/2018;Upgrade to Groovy 2.5.2 (#898);1;1;2
c825af0323;Eirik Bakke;30/09/2018;[NETBEANS-403] Avoid scrolling to end of file if End is pressed while popup is open. (#507);2;40;8
b5c4e36557;Jan Lahoda;30/09/2018;[NETBEANS-893] Reuse JavaFileObject from CompilatioInfo instead of creating a new one when creating JavacTask, so that embeddings work correctly.;4;154;38
a9e5e745f7;Sven Reimers;30/09/2018;[NETBEANS-1292] Adding simple infrastructure to write Groovy Hints based on AST (not errors).;4;314;2
59dd171b09;Sven Reimers;30/09/2018;[NETBEANS-1293] First stab at flow typing, tests show use cases implemented;8;338;32
2cb955b69d;Sven Reimers;30/09/2018;Add trait support for Groovy;6;27;5
67875cd3b0;Sven Reimers;30/09/2018;[NETBEANS-1295] Add groovy to release config (#904);3;0;581
db8aaa915a;Jan Lahoda;30/09/2018;Two fixes, one to let platform/netbinox tests pass, other to silence useless warning from InstalledFileLocator.;2;8;1
3b8687643a;Christian Bourque;01/10/2018;Do not run Git integration tests by default;2;28;1
6351f39a0a;Eirik Bakke;03/10/2018;[NETBEANS-49] Avoid large scroll pane jumps on Windows (#881);2;141;0
4f168de17f;Jan Lahoda;04/10/2018;For multi-release modular jars, use the newest module-info available when detecting module name.;2;61;1
6ffe4daf6e;Sven Reimers;05/10/2018;Fix failing unit tests in groovy.editor. Fixes NETBEANS-1294 - adopt to changes by update to groovy 2.5.2 - fix infrastructure based problems - fix tests to refelct enhancements in code completion e.g. method overload resolution;6;44;33
558ac9a9f1;Junichi Yamamoto;05/10/2018;"[NETBEANS-1350] Fix PHP 5"" text""";1;3;5
287c129693;Jan Lahoda;08/10/2018;Fixes for the OpenJDK project: -handling of external.lib.roots in TEST.ROOT, -using tree view for tests, -avoiding search for modules in (any) tests.;5;69;12
9a144897ed;Jan Lahoda;09/10/2018;[NETBEANS-1386]: Fixing handling of non-modularized repositories in project.ActionProviderImpl.;1;5;2
0b363c2cb7;Svata Dedic;09/10/2018;"Optionally be silent about missing jars - used in ant clean""""";1;3;1
8c71614415;Svata Dedic;11/10/2018;Added property now controls loglevel, default WARN. Clean target sets the warning to verbose;1;20;5
6a8edb1e14;Matthias Bläsing;13/10/2018;Disable failing test caused by non-donated files;1;129;121
85e8b4781b;Matthias Bläsing;14/10/2018;Improve entity parsing, supporting multi-line entity definitions;3;124;107
8e9ec376c2;Junichi Yamamoto;18/10/2018;[NETBEANS-1443] Error creating Symfony project;2;3;17
3357fa5b18;Svata Dedic;19/10/2018;GraalJS parser JAR removed from distribution. Created convenience module to produce distribution NBM for non-Apache distributors. Compile-time jsparser included into ergonomics testsuite;5;208;21
f8fca39bc6;Junichi Yamamoto;19/10/2018;[NETBEANS-1461] PHPStan max level;3;46;0
7b39ba5463;Junichi Yamamoto;20/10/2018;[NETBEANS-1463] PHPStan memory-limit;8;257;34
051a005a1c;Jan Lahoda;22/10/2018;Hint to convert ordinary switch to a rule switch;17;1542;56
c2d613773c;Jan Lahoda;22/10/2018;Adding an error fix to create methods when a method ref refers to an undefined method.;4;243;29
721fab01a3;Jan Lahoda;23/10/2018;When modifying .form files, ensure any existing initial comments (e.g. license headers) are kept.;3;189;3
baefeed099;Junichi Yamamoto;24/10/2018;[NETBEANS-1507] PHPStan empty inspector Window;1;12;4
29298d6c85;Chris2011;24/10/2018;NETBEANS-1498 - Added Maven2Icon.gif to change the pom file icon to it.;1;1;1
acbba4a501;Junichi Yamamoto;25/10/2018;[NETBEANS-1550] Cannot set custom configuration of the inspection feature;1;13;5
e4a01f7a9a;Junichi Yamamoto;27/10/2018;Improve PHPStan level;7;52;24
0ce9f3bfce;Jan Lahoda;28/10/2018;Siplifying semantic highlighter.;2;148;610
a6ed9637cc;Junichi Yamamoto;28/10/2018;[NETBEANS-1342] Hide the panel for iOS in the Mobile Platforms Options (#953);5;39;19
84dd8ca3a1;Junichi Yamamoto;28/10/2018;[NETBEANS-1552] Syntax error for UVS;19;59099;58073
2df1fe5bcc;Junichi Yamamoto;28/10/2018;[NETBEANS-1563] Error while parsing HEREDOC;5;494;409
8f1f57bdc2;Eirik Bakke;30/10/2018;Tweak color of 3 LAF-independent HiDPI icons for dark themes (e.g. Darcula).;2;17;2
ef4800372c;Eirik Bakke;30/10/2018;[NETBEANS-1197] Avoid ClosedByInterruptException in NetBeans' classloader;1;62;12
0f53295eaa;Eirik Bakke;30/10/2018;[NETBEANS-1238,NETBEANS-1260] HiDPI icons for window system icons on Windows and Mac;26;2057;87
12f1dadd10;Junichi Yamamoto;31/10/2018;[NETBEANS-1575] Change twig and smarty file icons;2;9;5
80ad48bbf2;Matthias Bläsing;01/11/2018;"[NETBEANS-1658] Revert Move to Files.new* creation of I/O streams during IDE boot""""";16;194;161
63eea8a40a;Matthias Bläsing;01/11/2018;[NETBEANS-1658] Revert [NETBEANS-1197] Avoid ClosedByInterruptException in NetBeans' classloader. Use NIO by default;1;12;62
45d77b853e;Jan Lahoda;02/11/2018;Avoiding crash on orphaned catch block, and ensuring its content is reasonably attributed.;2;46;1
dbfad6f497;Junichi Yamamoto;02/11/2018;Remove unused imports in php.editor;20;0;62
c24241d558;Reema Taneja;02/11/2018;[NETBEANS-1438] : stackoverflowerror opening .js files (#994);2;59;33
c133a55071;Junichi Yamamoto;02/11/2018;[NETBEANS-1576] PHP autocompletion partially broken;2;103;8
0b002fa641;Laszlo Kishalmi;03/11/2018;[NETBEANS-1419] Fix assertion error on Java Projects when Edit JDK from popup menu.;1;5;0
85e1a52cb9;Junichi Yamamoto;04/11/2018;Regenerate ASTPHP5Parser and ASTPHP5Scanner;3;1394;1394
a0105a2d37;Junichi Yamamoto;04/11/2018;[NETBEANS-1576] PHP autocompletion partially broken;1;3;2
2b64e72228;Jan Lahoda;07/11/2018;[NETBEANS-1352][NETBEANS-586] Filter out non-Java files before passing them to javac.;1;6;0
636aacc333;arusinha;07/11/2018;[NETBEANS-1440] Fixed BadLocationException on double click to select text at EOF;2;7;2
fa84546c8b;Jan Lahoda;07/11/2018;[NETBEANS-1478] Use a public API to convert ThreadInfo to CompositeData in self sampler, as suggested by Daniel Fuchs.;1;24;39
606cf05761;Junichi Yamamoto;08/11/2018;[NETBEANS-1622] Sort editor tabs when a document opens;3;248;43
cc1b1bea74;Junichi Yamamoto;09/11/2018;[NETBEANS-792] Return type CC does not work correctly when arguments have a default value;2;107;1
34d010a7b1;Matthias Bläsing;13/11/2018;[NETBEANS-565] Regenerate lexer and parser from grammar and fix unittests;2;7035;7031
efae804a8f;Florian Vogler;13/11/2018;[NETBEANS-1481] Fix handling of eager module fragments (regression against netbeans 9.0) (#978);3;68;2
175b2b2720;Eppleton IT;13/11/2018;Simple handler for m2: protocol in the platform;2;63;1
8fa7812c14;Reema Taneja;13/11/2018;[NETBEANS-586]: NPE findUsages (#1016);1;4;7
0718bf6df5;Junichi Yamamoto;14/11/2018;Fix the unit test for CC in php.editor;3;9;4
3cdd340b8b;Matthias Bläsing;14/11/2018;[NETBEANS-1622] Ensure preference name reflects target;3;17;17
c538a7acde;Jan Lahoda;15/11/2018;Separating the ThreadInfo->CompositeData into a method, as suggested by thurka.;1;9;4
ad1eac1d53;Jan Lahoda;17/11/2018;Updates according to the sdedic's review.;1;54;72
a18fe068be;Eppleton IT;17/11/2018;Make sure the module is also found on Mac;1;5;1
4b8d8a788d;Eppleton IT;17/11/2018;Using multiple regular expression to specify the needed modules;4;49;28
2766cac0ed;Eppleton IT;18/11/2018;Ignore extra directory in the test;1;1;1
8c95ef5ad3;Eppleton IT;18/11/2018;Resolve to central URL when local copy isn't present;1;29;13
d97e554b27;Svatopluk Dedic;20/11/2018;NETBEANS-1698: Listview only performs action on left-doubleclick. Consumed doubleclicks do nothing (#1023);2;5;1
4394c0ac5f;Junichi Yamamoto;22/11/2018;[NETBEANS-1718] Improve Unused Variables Hint;3;170;9
cdd9b576f0;Chris2011;23/11/2018;NETBEANS-1499 - Added suitable icon for package.json, package-lock.json and npm-debug.log;4;300;2
39b8b18c38;Junichi Yamamoto;23/11/2018;[NETBEANS-1729] Refactoring dialog does not close;1;1;0
f57835362b;Jan Lahoda;24/11/2018;Allow to open projects without nb-javac on supported JDKs.;1;22;2
d0d36f2e0b;Jaroslav Tulach;24/11/2018;Provide localized error description;2;10;7
b02cd02d95;Jaroslav Tulach;24/11/2018;Ask before downloading nbjavac and co. when opening an existing project;1;4;25
1d8f619281;Matthias Bläsing;27/11/2018;Switch to Rhino as PAC evaluator;4;152;209
47a8bf6515;Jean-Marc Borer;28/11/2018;Update TestOutputListenerProvider.java;1;9;8
d34446d262;Svata Dedic;29/11/2018;Support for uninstalled feature parts. Unknown parts reported through API. Integrated Enable wizard with Install steps;20;791;162
a866723db0;Svata Dedic;29/11/2018;Adjusted tests to added fragment module in test data;1;1;1
e1624dd230;Svata Dedic;29/11/2018;Refresh caches of provides-requires after install change;2;38;6
d9008d1636;Svata Dedic;29/11/2018;Only report required restart if the fragment host module is running;1;13;1
ad99b784aa;Svata Dedic;29/11/2018;Add required extra modules to FoD feature for AU;3;60;4
8817dc62a8;Jean-Marc Borer;29/11/2018;[NETBEANS-635] Fixed parsing of test results for surefire 2.19 or later to restore the results navigation via links. For details see https://issues.apache.org/jira/browse/NETBEANS-635;2;187;14
5c4752598d;Jean-Marc Borer;30/11/2018;Added missing end line;1;1;0
52b09fbc83;Jean-Marc Borer;01/12/2018;Update TestOutputListenerProvider.java;1;0;1
4c3e5c8e7f;Jean-Marc Borer;01/12/2018;Update TestOutputListenerProviderTest.java;1;1;1
6067b9860e;John McDonnell;02/12/2018;[NETBEANS-1768] Adding additional check for plugin executions if the JaCoCo outputDirectory is customised within an execution;1;5;0
b958ac33cd;Iiro Nykänen;04/12/2018;NETBEANS-1774 Use fragment host instead of fragment bundle for class loading in Netigso;2;22;4
371465581f;Jaroslav Tulach;13/12/2018;Merging FixingProxies onto master;10;366;194
1d6c58c99c;Jan Lahoda;14/12/2018;Adding support for JDK sources from the checkout attached to JDK platforms.;5;44;6
ca774472f7;Jan Lahoda;21/12/2018;Workaround NETBEANS-1808: disable the affected tests when running with nb-javac.;1;12;0
7554fcf63b;Bruno P. Kinoshita;22/12/2018;Fix minor typos;1;2;2
ab5b69f367;Matthias Bläsing;23/12/2018;Fix unittests for nbbuild;5;51;20
9eb25c59a7;arusinha;27/12/2018;[NETBEANS-1673]:Added support for auto-complete of enum case values in switch expression;2;82;4
8196fee257;Rangi Keen;27/12/2018;[NETBEANS-1834] Fix possible race condition when enabling actions in the explorer.;1;10;5
1cb8a2d6b4;Laszlo Kishalmi;29/12/2018;[NETBEANS-168] Simple least intrustive patch prevent IDE to burn CPU on broken symlinks.;1;2;1
3a8257ff2f;Jaroslav Tulach;29/12/2018;Making CreateLicenseSummary logging less aggressive;1;1;1
a7ba74bac1;Jaroslav Tulach;30/12/2018;Updating to Felix 6.0.1;5;12;10
b95c73284d;Jaroslav Tulach;31/12/2018;JDK11 prevents changing context classloader for certain threads;1;5;1
c7e15b7515;Jaroslav Tulach;31/12/2018;Removing dependency on compat8 filesystem JAR;1;11;3
55c814dd12;Stig Døssing;31/12/2018;NETBEANS-1663: Better support for JUnit 5 ParameterizedTest (#1019);5;100;35
cbd10b33d3;Matthias Bläsing;02/01/2019;[NETBEANS-1803] Don't list ALv2 licensed files in LICENSE file (#1054);1;47;33
7dca72be51;Jaroslav Tulach;02/01/2019;Removing unused WindowsLookAndFeel subclass;1;0;7
0d766ac6a7;Jaroslav Tulach;02/01/2019;checkMemberAccess method and other inaccessible classes as of JDK11;6;101;26
206d9cd64d;Jaroslav Tulach;02/01/2019;Some methods disappeared on JDK11;2;1;3
cde21aee2c;Jaroslav Tulach;02/01/2019;Make sure the tests fail in timely manner on JDK11;7;29;15
f902f315d9;Jaroslav Tulach;02/01/2019;ant test-platform -Dtest.includes=Nothing compiles;1;3;1
d647a4fc07;Jaroslav Tulach;02/01/2019;Jesse suggests to remove pre-loading of deprecated classes;1;0;11
c451e080ec;Eirik Bakke;02/01/2019;[NETBEANS-731] Rename AutoHidingMenuBarManualTest to avoid a test failure. (#1067);2;5;3
684dcd6d96;Jaroslav Tulach;04/01/2019;LineCookie.getLineSet() can enable disabled features;2;211;4
a1d65ebdac;Jaroslav Tulach;04/01/2019;Calling size() makes sure ProxyLookup.LazyCollection gets immediatelly initialized (which is needed anyway in equals) on JDK11;1;8;4
a6b163861e;Jan Lahoda;05/01/2019;Improving ability of o.n.core tests to pass on JDK 11.;1;1;1
712db86d9f;Jan Lahoda;06/01/2019;Fixing vanilla javac indexing for enum constants which have erroneous constructor parameters, fixing the VanillaCompileWorkerTest when running with nb-javac;2;48;2
c338e7656c;Jan Lahoda;06/01/2019;Have only one copy of TreeShims and copy it to java.hints and java.completion.;2;100;57
5d4143e8b1;Vikas Prabhakar;16/01/2019;[NETBEANS-1074] : module review j2ee.weblogic9 and websvc.wsitmodelext;1;14;37
1f490d4de3;peedeeboy;19/01/2019;[NETBEANS-1613] Fix for 'Select in Projects' not having an effect in Java Modular Projects (#1082);1;21;1
ecb45997fe;Eirik Bakke;21/01/2019;Fix missing revalidate after exiting Full Screen & Show Only Editor.;1;3;0
ed9cb0a9b1;Pete Whelpton;21/01/2019;[NETBEANS-1457] Fix for CSS text-align poroperty value start is unsupported;1;1;1
1894e0ca0b;Jaroslav Tulach;21/01/2019;Continue to specify class filter when using Nashorn engine;2;37;0
f1dd7e5692;Jaroslav Tulach;21/01/2019;Using Scripting API in platform/core.network;10;87;119
fc2d62b571;Jaroslav Tulach;21/01/2019;Introducing Scripting API to simplify access to various JavaScript, Python, Ruby, etc. script engines. Using that API to integrate Graal.js as the default JavaScript engine for the IDE.;38;3202;33
d07ebabfb9;arusinha;21/01/2019;[NETBEANS-1673]:Added support for auto-complete of enum case values in switch expression;4;62;129
bda613c670;Laszlo Kishalmi;22/01/2019;[NETBEANS-1793] Gradle Support (#1077);184;28696;0
294cb63cd9;Jaroslav Tulach;22/01/2019;Allow exit from the unit test;1;3;0
912b0a9870;Pete Whelpton;23/01/2019;[NETBEANS-1807] Fix for PHP Debugging with Chrome ClassNotFoundException Issue;2;5;4
5f27e21d66;Jaroslav Tulach;23/01/2019;Make sure truffle-api is activated when graal-sdk is used. Verify 'GraalVM:js' engine is created.;1;15;7
9720019dd1;Pete Whelpton;25/01/2019;[NETBEANS-1458] Fix for CSS3 perspective property doesn't support pixels value;1;2;2
f2c5275430;Jaroslav Tulach;25/01/2019;ConfigureProxy task to set proxy before downloading Gradle;2;141;63
619bfcc228;Laszlo Kishalmi;26/01/2019;[NETBEANS-1970] Using at least Gradle 4.10.2 to load projects when running on Java 11 or later.;4;114;113
39048d6033;Laszlo Kishalmi;27/01/2019;Added 3 tests for broken symlinks.;1;39;0
96da42c225;Laszlo Kishalmi;27/01/2019;Made GradleDistributionManager a real object, in order to support Changing of Gradle User home later.;11;154;171
c95b336f71;Jan Lahoda;27/01/2019;Various improvements to the Language Server Protocol client.;8;244;44
263855da7b;Matthias Bläsing;27/01/2019;Fix compilation of EJB Verification Test;1;0;2
e3df6600d9;Jan Lahoda;28/01/2019;[NETBEANS-1945]: Fixing handling of implicit trees produced by matching (when hints refer to implicit this).;5;241;13
d83c8a8f47;Laszlo Kishalmi;28/01/2019;Trivial fix for NPE on some Gradle Action execution;1;1;1
f8b7688939;Sarvesh Kesharwani;28/01/2019;[NETBEANS-1728] fix for Exception encountered when break returns value;11;105;40
0e643089dc;Laszlo Kishalmi;29/01/2019;[NETBEANS-2012] Upgraded libraries for Gradle Java Coverage to support Java 11;1;6;2
93192ad1b8;Jan Lahoda;29/01/2019;Support for TextMate grammars (from VS Code);4;1284;0
